s1_path,s1_label,s1_snr,s2_path,s2_label,s2_snr,s3_path,s3_label,s3_snr
/work107/luoxiaoxue/data/VGGSound/audios_16k/zzFtpFDunYQ_000000.wav,music,1.8035941074002402,/work107/luoxiaoxue/data/VGGSound/audios_16k/zdPLclTR__U_000010.wav,speech,-2.3503711726419887,/work107/luoxiaoxue/data/VGGSound/audios_16k/M6_yuMaYxFk_000120.wav,music,-1.205119673172048
/work107/luoxiaoxue/data/VGGSound/audios_16k/n7oHbqhyGpE_000110.wav,music,2.757359603117491,/work107/luoxiaoxue/data/VGGSound/audios_16k/5WplllrnLcY_000030.wav,speech,-0.0430457103473052,/work107/luoxiaoxue/data/VGGSound/audios_16k/boXzdQsJe2k_000011.wav,music,2.934925851529587
/work107/luoxiaoxue/data/VGGSound/audios_16k/2hG4FANsOQg_000030.wav,speech,1.9027261452378132,/work107/luoxiaoxue/data/VGGSound/audios_16k/Qr4Bk3zznf4_000000.wav,music,0.35464778103291916,/work107/luoxiaoxue/data/VGGSound/audios_16k/aZtUKfuGKjU_000180.wav,music,0.5202017432005199
/work107/luoxiaoxue/data/VGGSound/audios_16k/ZPUl2TphmPE_000030.wav,music,1.9415430636350397,/work107/luoxiaoxue/data/VGGSound/audios_16k/vp13kV0AvKo_000060.wav,speech,1.286207897076368,/work107/luoxiaoxue/data/VGGSound/audios_16k/MEGvX4JYTsA_000010.wav,speech,0.4697634818450003
/work107/luoxiaoxue/data/VGGSound/audios_16k/CNAw6JD-gX0_000030.wav,speech,-1.746713697033816,/work107/luoxiaoxue/data/VGGSound/audios_16k/wYGWGdURdgA_000000.wav,others,-0.7793861114972804,/work107/luoxiaoxue/data/VGGSound/audios_16k/fWwGRrdOJMA_000007.wav,others,-1.0457125350262257
/work107/luoxiaoxue/data/VGGSound/audios_16k/iAaZKc-rEc4_000150.wav,speech,-1.9429304130076102,/work107/luoxiaoxue/data/VGGSound/audios_16k/4Pu8OY7mrm8_000120.wav,speech,0.6226961694179982,/work107/luoxiaoxue/data/VGGSound/audios_16k/gTTLRReWORg_000000.wav,music,-1.387000936211251
/work107/luoxiaoxue/data/VGGSound/audios_16k/xHeyoXwrJB8_000030.wav,music,1.7893462516743774,/work107/luoxiaoxue/data/VGGSound/audios_16k/uWOc9Wb58gc_000030.wav,music,-1.3738753171214768,/work107/luoxiaoxue/data/VGGSound/audios_16k/CalQByLEuH0_000030.wav,speech,-0.2430197537404588
/work107/luoxiaoxue/data/VGGSound/audios_16k/erY63EcMrY8_000015.wav,others,0.2997607000448128,/work107/luoxiaoxue/data/VGGSound/audios_16k/dGcPn8_zfsA_000180.wav,speech,0.5019851177683416,/work107/luoxiaoxue/data/VGGSound/audios_16k/qVB7GrS9MYY_000000.wav,speech,1.7783524376382083
/work107/luoxiaoxue/data/VGGSound/audios_16k/8TtO31y9H6g_000030.wav,speech,0.05418004771159879,/work107/luoxiaoxue/data/VGGSound/audios_16k/6ekX-zSdE64_000115.wav,music,0.01198572755051952,/work107/luoxiaoxue/data/VGGSound/audios_16k/_RHUQzPObtk_000000.wav,music,-1.4730338656205788
/work107/luoxiaoxue/data/VGGSound/audios_16k/MU1NcKt8O4w_000030.wav,music,-1.0987675983448326,/work107/luoxiaoxue/data/VGGSound/audios_16k/l_yv1_NPVyU_000340.wav,speech,1.0545555006146312,/work107/luoxiaoxue/data/VGGSound/audios_16k/O87zTO-F6N8_000030.wav,speech,1.1549457967134584
/work107/luoxiaoxue/data/VGGSound/audios_16k/os6kT2tbdSI_000000.wav,music,0.4614536117034804,/work107/luoxiaoxue/data/VGGSound/audios_16k/65YW3L9DqYw_000050.wav,music,2.4046645349800366,/work107/luoxiaoxue/data/VGGSound/audios_16k/4_rZQ7rXl8Y_000030.wav,speech,1.109200470250653
/work107/luoxiaoxue/data/VGGSound/audios_16k/CC3Dn5ParEE_000220.wav,music,-0.6790050753476642,/work107/luoxiaoxue/data/VGGSound/audios_16k/N43y1ji4P9o_000060.wav,speech,2.7604397660217828,/work107/luoxiaoxue/data/VGGSound/audios_16k/R_7e-ckFgF0_000030.wav,speech,2.8137830842886826
/work107/luoxiaoxue/data/VGGSound/audios_16k/OHZTbkWRHj8_000180.wav,music,-1.486158414201484,/work107/luoxiaoxue/data/VGGSound/audios_16k/InY1jJVjLIw_000070.wav,speech,0.8519218554414962,/work107/luoxiaoxue/data/VGGSound/audios_16k/vHe39ubLBts_000030.wav,others,1.85154903829679
/work107/luoxiaoxue/data/VGGSound/audios_16k/PovceEcM0HY_000050.wav,others,-1.9159393324491405,/work107/luoxiaoxue/data/VGGSound/audios_16k/CzSpgDNDX-M_000007.wav,others,-0.3705589270708547,/work107/luoxiaoxue/data/VGGSound/audios_16k/xq57ZezsF64_000110.wav,music,1.8623383159650206
/work107/luoxiaoxue/data/VGGSound/audios_16k/o3OQHfZjZqg_000060.wav,music,0.42339622190613824,/work107/luoxiaoxue/data/VGGSound/audios_16k/oxs2NCAPmnA_000050.wav,speech,-2.2565882530454626,/work107/luoxiaoxue/data/VGGSound/audios_16k/PXdHv6GA8ec_000000.wav,others,2.265113047499801
/work107/luoxiaoxue/data/VGGSound/audios_16k/jQHc5vUrU7g_000060.wav,music,-1.9873312736519637,/work107/luoxiaoxue/data/VGGSound/audios_16k/R35fWk1uXgQ_000060.wav,speech,-0.9046781343860082,/work107/luoxiaoxue/data/VGGSound/audios_16k/8wailHX-45Y_000030.wav,speech,2.1409837189481387
/work107/luoxiaoxue/data/VGGSound/audios_16k/LjVVUixQO20_000060.wav,speech,0.6273178987885286,/work107/luoxiaoxue/data/VGGSound/audios_16k/fSZzyGAZ1Pg_000070.wav,speech,1.2677977018569235,/work107/luoxiaoxue/data/VGGSound/audios_16k/zzFtpFDunYQ_000000.wav,music,0.41880827537850074
/work107/luoxiaoxue/data/VGGSound/audios_16k/Ss1DNsFucPw_000030.wav,others,0.11924896666678464,/work107/luoxiaoxue/data/VGGSound/audios_16k/bR0bXsrOuGA_000030.wav,music,-1.5712840810167499,/work107/luoxiaoxue/data/VGGSound/audios_16k/9KwUoRzHoaw_000030.wav,speech,2.6111312633418953
/work107/luoxiaoxue/data/VGGSound/audios_16k/V1jD7zi-6vo_000013.wav,music,-2.167729081529305,/work107/luoxiaoxue/data/VGGSound/audios_16k/J-QMhDo_PYs_000350.wav,others,1.9058786616200187,/work107/luoxiaoxue/data/VGGSound/audios_16k/-3lvuJ1-KsY_000070.wav,music,-2.1809397484603488
/work107/luoxiaoxue/data/VGGSound/audios_16k/_Jj4RQDjwbQ_000070.wav,others,-1.5329345908448608,/work107/luoxiaoxue/data/VGGSound/audios_16k/AnXeRli9uLw_000030.wav,speech,1.596640364537846,/work107/luoxiaoxue/data/VGGSound/audios_16k/RwgeQ24mCc0_000090.wav,speech,-1.229105356582518
/work107/luoxiaoxue/data/VGGSound/audios_16k/9KbCp0bGbdQ_000169.wav,others,-0.7664477275989072,/work107/luoxiaoxue/data/VGGSound/audios_16k/Z962mf2vTaM_000390.wav,music,-0.5391219135274303,/work107/luoxiaoxue/data/VGGSound/audios_16k/3-YKFxga7C0_000000.wav,music,2.8366886780052933
/work107/luoxiaoxue/data/VGGSound/audios_16k/w5HY4DjOz8k_000090.wav,music,-0.1388250882639337,/work107/luoxiaoxue/data/VGGSound/audios_16k/uAlsygV7DQo_000023.wav,others,-0.2732191215687476,/work107/luoxiaoxue/data/VGGSound/audios_16k/TSX4hJJlaqA_000070.wav,music,0.04507247703403827
/work107/luoxiaoxue/data/VGGSound/audios_16k/TMpicXTzhYg_000097.wav,music,2.917145599444689,/work107/luoxiaoxue/data/VGGSound/audios_16k/O_2EO6UX-Qg_000150.wav,speech,0.4249709657561054,/work107/luoxiaoxue/data/VGGSound/audios_16k/oUMRzRjPmZQ_000060.wav,others,0.16599725845269742
/work107/luoxiaoxue/data/VGGSound/audios_16k/f6FV7yMcPjA_000000.wav,music,2.609161640148832,/work107/luoxiaoxue/data/VGGSound/audios_16k/brQDesFFdgc_000030.wav,others,-1.6719421209880558,/work107/luoxiaoxue/data/VGGSound/audios_16k/DByNvRcTTeo_000280.wav,speech,-0.6252610474214801
/work107/luoxiaoxue/data/VGGSound/audios_16k/oHcoKivBU3s_000220.wav,music,2.911684472648046,/work107/luoxiaoxue/data/VGGSound/audios_16k/4JxMhLR9Kr4_000030.wav,speech,-0.7380365504534359,/work107/luoxiaoxue/data/VGGSound/audios_16k/FLhuFKCiX0A_000480.wav,speech,-2.373296966536711
/work107/luoxiaoxue/data/VGGSound/audios_16k/0E_AOrnZT6Q_000030.wav,speech,2.5655046970304607,/work107/luoxiaoxue/data/VGGSound/audios_16k/LPXXpU06itM_000090.wav,music,-1.082627069523191,/work107/luoxiaoxue/data/VGGSound/audios_16k/8NFhSFd57Z8_000030.wav,speech,1.3853204401514212
/work107/luoxiaoxue/data/VGGSound/audios_16k/juCrjpArb6M_000000.wav,others,-2.385270644077557,/work107/luoxiaoxue/data/VGGSound/audios_16k/BT32WToEqYU_000250.wav,speech,-1.0197273590971287,/work107/luoxiaoxue/data/VGGSound/audios_16k/7wQpgChzfaY_000030.wav,speech,-1.483459443585513
/work107/luoxiaoxue/data/VGGSound/audios_16k/CacM2nOinxE_000060.wav,music,-2.6713393843235314,/work107/luoxiaoxue/data/VGGSound/audios_16k/WCTNhus0itc_000041.wav,others,-2.4716375893645433,/work107/luoxiaoxue/data/VGGSound/audios_16k/nsAq-JxluKo_000010.wav,music,0.27433565443148744
/work107/luoxiaoxue/data/VGGSound/audios_16k/A5SM6QUqG8Y_000030.wav,speech,-0.35470551766156166,/work107/luoxiaoxue/data/VGGSound/audios_16k/UfOiTYy8Qz0_000086.wav,music,0.6526893573347907,/work107/luoxiaoxue/data/VGGSound/audios_16k/4RhARbjonAQ_000000.wav,others,-0.3692010950621816
/work107/luoxiaoxue/data/VGGSound/audios_16k/oicOAt5GoU0_000030.wav,music,-0.8003569696355934,/work107/luoxiaoxue/data/VGGSound/audios_16k/uF3BEt7pLFY_000020.wav,speech,1.1423393934334296,/work107/luoxiaoxue/data/VGGSound/audios_16k/TXBLm1FLeMo_000090.wav,speech,-2.8753582126292034
/work107/luoxiaoxue/data/VGGSound/audios_16k/JLPpMZlBOEI_000038.wav,music,-1.5098415602411908,/work107/luoxiaoxue/data/VGGSound/audios_16k/9iKUgzv5cU4_000030.wav,speech,1.9600055273970902,/work107/luoxiaoxue/data/VGGSound/audios_16k/pmR6v5UFcJ4_000150.wav,speech,-2.041650032170263
/work107/luoxiaoxue/data/VGGSound/audios_16k/yQY-3Ofoh0I_000230.wav,speech,-0.6067694008453057,/work107/luoxiaoxue/data/VGGSound/audios_16k/BmxzzQ6OKDY_000030.wav,music,-0.6615597468418644,/work107/luoxiaoxue/data/VGGSound/audios_16k/N0HTebYu0dw_000450.wav,speech,2.2076266029228098
/work107/luoxiaoxue/data/VGGSound/audios_16k/DD6HeCQrAoo_000170.wav,music,0.8183700712378386,/work107/luoxiaoxue/data/VGGSound/audios_16k/JVqTAIpcAD0_000010.wav,others,2.408732682936048,/work107/luoxiaoxue/data/VGGSound/audios_16k/92vVMZ4Zkcc_000000.wav,others,0.043541788490712996
/work107/luoxiaoxue/data/VGGSound/audios_16k/Vg7ZEJ-VrhE_000430.wav,speech,-2.165376964035606,/work107/luoxiaoxue/data/VGGSound/audios_16k/2T742rZ0KgQ_000030.wav,speech,-0.21999407154129802,/work107/luoxiaoxue/data/VGGSound/audios_16k/jld-wHLRUWM_000020.wav,music,-0.973427855897417
/work107/luoxiaoxue/data/VGGSound/audios_16k/3ncqSfjo8U4_000000.wav,music,-1.2391588118817047,/work107/luoxiaoxue/data/VGGSound/audios_16k/3XhTM13Li7M_000202.wav,others,-0.4741916005900819,/work107/luoxiaoxue/data/VGGSound/audios_16k/7ILKcRVJ9Bo_000030.wav,speech,-1.7833242444853128
/work107/luoxiaoxue/data/VGGSound/audios_16k/OZ14CiqpJL8_000010.wav,speech,1.5558623315542182,/work107/luoxiaoxue/data/VGGSound/audios_16k/A1qnBfnXb0s_000010.wav,others,-2.3613144078824435,/work107/luoxiaoxue/data/VGGSound/audios_16k/-sXb-urx3Y0_000000.wav,music,-2.776408090237045
/work107/luoxiaoxue/data/VGGSound/audios_16k/razwmiIQksE_000030.wav,music,2.6407805688579646,/work107/luoxiaoxue/data/VGGSound/audios_16k/wAwlDTa2PQs_000110.wav,speech,-2.3387440369439574,/work107/luoxiaoxue/data/VGGSound/audios_16k/wejhPsRI3nQ_000110.wav,music,2.191073429936335
/work107/luoxiaoxue/data/VGGSound/audios_16k/DdDEIbXol2Q_000040.wav,speech,-0.30179445123456716,/work107/luoxiaoxue/data/VGGSound/audios_16k/wo7mvAOc6qE_000020.wav,music,-1.359415743875373,/work107/luoxiaoxue/data/VGGSound/audios_16k/7XhFaY-E1D0_000275.wav,music,1.6169395373876618
/work107/luoxiaoxue/data/VGGSound/audios_16k/zeY-RF2jxq8_000030.wav,music,0.8283952993185073,/work107/luoxiaoxue/data/VGGSound/audios_16k/K80eaAw6idw_000110.wav,others,-0.7296158871100338,/work107/luoxiaoxue/data/VGGSound/audios_16k/BB-8ZAAky3M_000010.wav,speech,2.7350595351290163
/work107/luoxiaoxue/data/VGGSound/audios_16k/CZ5U_N4sB4s_000010.wav,speech,0.8130421642267756,/work107/luoxiaoxue/data/VGGSound/audios_16k/hpNzM89T2ec_000050.wav,speech,0.8311519467493982,/work107/luoxiaoxue/data/VGGSound/audios_16k/8zldVGDZgCw_000300.wav,others,-0.09794874980810953
/work107/luoxiaoxue/data/VGGSound/audios_16k/ltp4sXDS8e4_000080.wav,music,1.0512327444675336,/work107/luoxiaoxue/data/VGGSound/audios_16k/bTSvwZjyIQQ_000250.wav,music,2.696069732634289,/work107/luoxiaoxue/data/VGGSound/audios_16k/DPdddPbtCfU_000030.wav,speech,0.7385767613034075
/work107/luoxiaoxue/data/VGGSound/audios_16k/7AQP6VlAt7M_000029.wav,music,-2.261476264225224,/work107/luoxiaoxue/data/VGGSound/audios_16k/0YhjxnDRXhk_000030.wav,speech,0.8062761723843126,/work107/luoxiaoxue/data/VGGSound/audios_16k/axTjcZTgy6w_000287.wav,music,-1.050010495516732
/work107/luoxiaoxue/data/VGGSound/audios_16k/1oH-wBFq1W4_000020.wav,music,0.3329324673773759,/work107/luoxiaoxue/data/VGGSound/audios_16k/35eqrTPl5lk_000030.wav,speech,-1.9153643268026381,/work107/luoxiaoxue/data/VGGSound/audios_16k/D59Y0elpuQk_000030.wav,music,-1.7513745148351318
/work107/luoxiaoxue/data/VGGSound/audios_16k/5wKq9Ki22ms_000030.wav,speech,0.8228711434520601,/work107/luoxiaoxue/data/VGGSound/audios_16k/ggimwb8J_N4_000210.wav,music,2.8733448664108305,/work107/luoxiaoxue/data/VGGSound/audios_16k/fQzJW4C89Is_000270.wav,music,0.8180220536737712
/work107/luoxiaoxue/data/VGGSound/audios_16k/EsCAprPfpis_000030.wav,music,-0.7562496572286417,/work107/luoxiaoxue/data/VGGSound/audios_16k/UhHd9y90SFA_000740.wav,music,-0.48075428355697447,/work107/luoxiaoxue/data/VGGSound/audios_16k/XYxGwQb7_9Y_000080.wav,speech,-2.084166489444664
/work107/luoxiaoxue/data/VGGSound/audios_16k/0GJsOYhaGW4_000030.wav,speech,-1.5877458417502521,/work107/luoxiaoxue/data/VGGSound/audios_16k/rHZt00BxVpo_000090.wav,music,-0.42963893625367255,/work107/luoxiaoxue/data/VGGSound/audios_16k/nMjq01ktKQc_000221.wav,music,-0.9508802398905711
/work107/luoxiaoxue/data/VGGSound/audios_16k/4yqIXHBF3Cg_000000.wav,others,1.701040192266161,/work107/luoxiaoxue/data/VGGSound/audios_16k/5f3sGN2jvoU_000272.wav,music,0.9708647167105804,/work107/luoxiaoxue/data/VGGSound/audios_16k/phX99TsHrs8_000030.wav,music,0.477506637876294
/work107/luoxiaoxue/data/VGGSound/audios_16k/iBj2pGgTJIg_000090.wav,speech,2.9506499287371932,/work107/luoxiaoxue/data/VGGSound/audios_16k/fZwzZzhDJak_000089.wav,music,-1.4043886753335566,/work107/luoxiaoxue/data/VGGSound/audios_16k/LnUEnSxUcwM_000010.wav,others,1.5573830394288954
/work107/luoxiaoxue/data/VGGSound/audios_16k/Cvswtn7yHwU_000050.wav,music,-2.960640085582367,/work107/luoxiaoxue/data/VGGSound/audios_16k/uhoMycuZ8zw_000020.wav,music,1.2666546967193693,/work107/luoxiaoxue/data/VGGSound/audios_16k/TK8L-6xTrco_000330.wav,speech,-0.5086173553613218
/work107/luoxiaoxue/data/VGGSound/audios_16k/5YU7k-5BA8k_000150.wav,music,1.5825221051631502,/work107/luoxiaoxue/data/VGGSound/audios_16k/a4Tcm9GB_w0_000977.wav,speech,-1.76323377431293,/work107/luoxiaoxue/data/VGGSound/audios_16k/Fyk08ud6ov4_000030.wav,speech,-0.3640598540735409
/work107/luoxiaoxue/data/VGGSound/audios_16k/jaNlGAmlUTg_000110.wav,speech,0.9135135477435474,/work107/luoxiaoxue/data/VGGSound/audios_16k/8ksqWdaIixQ_000090.wav,music,-0.7488301875921639,/work107/luoxiaoxue/data/VGGSound/audios_16k/443rTNtiUsY_000000.wav,others,0.23635426235243706
/work107/luoxiaoxue/data/VGGSound/audios_16k/NXq-j7ODeSs_000270.wav,speech,-1.5383030740536654,/work107/luoxiaoxue/data/VGGSound/audios_16k/ONrAey-SGsI_000320.wav,music,-1.5278992823599182,/work107/luoxiaoxue/data/VGGSound/audios_16k/B5g9Nb_ydg0_000038.wav,music,0.09240367001334038
/work107/luoxiaoxue/data/VGGSound/audios_16k/JkBa3TGnFW8_000030.wav,speech,-2.4242107597869036,/work107/luoxiaoxue/data/VGGSound/audios_16k/tkEfCrmfLUM_000030.wav,others,2.5463336244264596,/work107/luoxiaoxue/data/VGGSound/audios_16k/-puYZuqLJRI_000030.wav,speech,-0.9818915957483147
/work107/luoxiaoxue/data/VGGSound/audios_16k/NWZK4Mm3aNc_000000.wav,others,-2.9362416814315777,/work107/luoxiaoxue/data/VGGSound/audios_16k/5U3ScZfm4r8_000240.wav,music,2.234511059045772,/work107/luoxiaoxue/data/VGGSound/audios_16k/0FI78Sv_BL4_000030.wav,speech,1.6400094754091263
/work107/luoxiaoxue/data/VGGSound/audios_16k/6Flj55tSIQE_000090.wav,others,1.4965621860161917,/work107/luoxiaoxue/data/VGGSound/audios_16k/idVrL0DWULc_000000.wav,music,0.4592596135235594,/work107/luoxiaoxue/data/VGGSound/audios_16k/za5H1KFJDxQ_000030.wav,music,-2.509927847742584
/work107/luoxiaoxue/data/VGGSound/audios_16k/FkknNFvKu7M_000050.wav,music,2.3905803904533913,/work107/luoxiaoxue/data/VGGSound/audios_16k/-E8XmCE3MWQ_000030.wav,speech,-2.4623849523623127,/work107/luoxiaoxue/data/VGGSound/audios_16k/7N9KdQE6HB0_000030.wav,speech,2.0684416152387977
/work107/luoxiaoxue/data/VGGSound/audios_16k/1k1eMJE_hho_000030.wav,speech,0.6149073138507819,/work107/luoxiaoxue/data/VGGSound/audios_16k/jIrRsIbiOcA_000034.wav,music,-0.7265155425511067,/work107/luoxiaoxue/data/VGGSound/audios_16k/U5WavwMZ2sc_000120.wav,music,-0.2436744868105607
/work107/luoxiaoxue/data/VGGSound/audios_16k/A3QNR7PTKaQ_000030.wav,speech,2.54691537131722,/work107/luoxiaoxue/data/VGGSound/audios_16k/YhziNS22jUk_000020.wav,speech,0.7241537144986614,/work107/luoxiaoxue/data/VGGSound/audios_16k/-jc0RWAooVI_000000.wav,others,-0.7011007953689363
/work107/luoxiaoxue/data/VGGSound/audios_16k/LNHBMFCzznE_000237.wav,speech,2.119529380732332,/work107/luoxiaoxue/data/VGGSound/audios_16k/UrLBGJFM2vQ_000010.wav,speech,2.842857340122853,/work107/luoxiaoxue/data/VGGSound/audios_16k/7WG3wAJhO_g_000250.wav,music,-0.16604397066151888
/work107/luoxiaoxue/data/VGGSound/audios_16k/755NKfTTkKo_000030.wav,others,2.845194116607356,/work107/luoxiaoxue/data/VGGSound/audios_16k/axTjcZTgy6w_000287.wav,music,1.38369459942216,/work107/luoxiaoxue/data/VGGSound/audios_16k/Bqqk2iB4Uq4_000018.wav,others,0.23232719873125784
/work107/luoxiaoxue/data/VGGSound/audios_16k/QUqr5NnS5hk_000010.wav,others,1.921257439710363,/work107/luoxiaoxue/data/VGGSound/audios_16k/zyGCNP-bm3E_000071.wav,music,0.9473292851630806,/work107/luoxiaoxue/data/VGGSound/audios_16k/-AWQf-Q8j2k_000030.wav,speech,-2.670453877536258
/work107/luoxiaoxue/data/VGGSound/audios_16k/0BmZe3LTIvY_000030.wav,speech,0.3446706730992535,/work107/luoxiaoxue/data/VGGSound/audios_16k/KrDt5MjkN-M_000030.wav,music,-1.1101617890842002,/work107/luoxiaoxue/data/VGGSound/audios_16k/gpnzui_JNhc_000010.wav,music,2.745874569429316
/work107/luoxiaoxue/data/VGGSound/audios_16k/0RoAsnTIm5Q_000030.wav,speech,-0.8526086782597027,/work107/luoxiaoxue/data/VGGSound/audios_16k/SvECvMOY-cY_000180.wav,others,-0.6854690687096099,/work107/luoxiaoxue/data/VGGSound/audios_16k/Kr9RKn_5ljk_000030.wav,music,-1.2399306213655026
/work107/luoxiaoxue/data/VGGSound/audios_16k/-FlSh-N35M0_000030.wav,music,-0.39704776974507583,/work107/luoxiaoxue/data/VGGSound/audios_16k/iAykQrBfy68_000021.wav,music,1.2360715118445098,/work107/luoxiaoxue/data/VGGSound/audios_16k/49KZ3abYtjQ_000050.wav,others,-2.174125429555357
/work107/luoxiaoxue/data/VGGSound/audios_16k/juCrjpArb6M_000000.wav,others,-1.133205755369313,/work107/luoxiaoxue/data/VGGSound/audios_16k/zppndT_IcEo_000030.wav,music,-0.12835654328981283,/work107/luoxiaoxue/data/VGGSound/audios_16k/kvx9jkU4r_8_000000.wav,music,-2.0864162148199066
/work107/luoxiaoxue/data/VGGSound/audios_16k/RQFySnj-NbM_000067.wav,music,-0.866069353890067,/work107/luoxiaoxue/data/VGGSound/audios_16k/GjeEtQXn2Hk_000030.wav,speech,-1.4094291198634445,/work107/luoxiaoxue/data/VGGSound/audios_16k/AozIueaBoUg_000030.wav,speech,-1.2775299654998074
/work107/luoxiaoxue/data/VGGSound/audios_16k/CXdsBxwn9II_000030.wav,speech,2.506921260218612,/work107/luoxiaoxue/data/VGGSound/audios_16k/w_467jfkgbI_000047.wav,music,0.22851508410204024,/work107/luoxiaoxue/data/VGGSound/audios_16k/mjL6hXqvUpo_000092.wav,music,-1.3193807415172114
/work107/luoxiaoxue/data/VGGSound/audios_16k/IBYfAigv0hM_000030.wav,speech,-0.11895676494536023,/work107/luoxiaoxue/data/VGGSound/audios_16k/N7ScuYZ__3o_000170.wav,music,0.8850377786333432,/work107/luoxiaoxue/data/VGGSound/audios_16k/4w2gqIQaXg0_000030.wav,speech,1.4995258277571963
/work107/luoxiaoxue/data/VGGSound/audios_16k/4dkU-c4g1VM_000111.wav,others,0.9997450341521246,/work107/luoxiaoxue/data/VGGSound/audios_16k/UAhlbSpnpoA_000320.wav,speech,-0.7303194587261559,/work107/luoxiaoxue/data/VGGSound/audios_16k/2TkdxEYOXok_000030.wav,music,-1.1374819932791043
/work107/luoxiaoxue/data/VGGSound/audios_16k/TRW01xXMMqg_000210.wav,music,-2.6562371871043275,/work107/luoxiaoxue/data/VGGSound/audios_16k/a2gt6vtJ14E_000060.wav,music,-0.4799745091304848,/work107/luoxiaoxue/data/VGGSound/audios_16k/8OPo9TkFjIs_000030.wav,speech,-1.9576294737099789
/work107/luoxiaoxue/data/VGGSound/audios_16k/0jInA3DyU5g_000050.wav,music,0.6751748950449983,/work107/luoxiaoxue/data/VGGSound/audios_16k/ay1Fs43VDvs_000040.wav,speech,-1.6830582276204125,/work107/luoxiaoxue/data/VGGSound/audios_16k/EIy5p1Xdgxs_000030.wav,others,-2.3133475436838036
/work107/luoxiaoxue/data/VGGSound/audios_16k/4S4HAUntfRY_000030.wav,speech,-1.8657062851506636,/work107/luoxiaoxue/data/VGGSound/audios_16k/fYR10k61sfk_000310.wav,speech,-2.0318908619015517,/work107/luoxiaoxue/data/VGGSound/audios_16k/uMUUMTTa3fE_000030.wav,music,0.05884219609944408
/work107/luoxiaoxue/data/VGGSound/audios_16k/9F-X6htGhfc_000010.wav,others,-1.9805719210612043,/work107/luoxiaoxue/data/VGGSound/audios_16k/TMHUoxumkwg_000030.wav,music,0.7488420504394782,/work107/luoxiaoxue/data/VGGSound/audios_16k/IwnFtnmCifY_000070.wav,music,-0.2489615743835918
/work107/luoxiaoxue/data/VGGSound/audios_16k/TxAkWXZ_x3g_000070.wav,speech,-0.39176690820945437,/work107/luoxiaoxue/data/VGGSound/audios_16k/06v_fvoL9u0_000030.wav,music,-1.4361926704270904,/work107/luoxiaoxue/data/VGGSound/audios_16k/Hdu21U_FVs8_000020.wav,others,-2.666712806641777
/work107/luoxiaoxue/data/VGGSound/audios_16k/xb59FyD0Bv0_000070.wav,others,0.46389309515284527,/work107/luoxiaoxue/data/VGGSound/audios_16k/gUZ2Slr4Tko_000096.wav,music,-2.254043632159041,/work107/luoxiaoxue/data/VGGSound/audios_16k/7v8U7bnY2TQ_000060.wav,speech,-1.0857048353407575
/work107/luoxiaoxue/data/VGGSound/audios_16k/jpV4Z-HJF_g_000028.wav,music,1.7450065512930006,/work107/luoxiaoxue/data/VGGSound/audios_16k/wVXQnQeKyCc_000070.wav,speech,-1.5938420301130123,/work107/luoxiaoxue/data/VGGSound/audios_16k/79WG3JLjCR4_000030.wav,music,-0.3660988615636751
/work107/luoxiaoxue/data/VGGSound/audios_16k/MQvVXJubm5I_000030.wav,speech,0.2044659049129085,/work107/luoxiaoxue/data/VGGSound/audios_16k/O9tLHRu-WeY_000000.wav,others,2.866476948106394,/work107/luoxiaoxue/data/VGGSound/audios_16k/JEr3vICBkO8_000000.wav,speech,-2.6668783330944903
/work107/luoxiaoxue/data/VGGSound/audios_16k/ce7AZ4mgPME_000010.wav,music,-1.4657046626814727,/work107/luoxiaoxue/data/VGGSound/audios_16k/5wgCoRm_O0w_000030.wav,speech,-2.4250121130026754,/work107/luoxiaoxue/data/VGGSound/audios_16k/2dZN-_9Xb9k_000010.wav,music,1.7554591096047272
/work107/luoxiaoxue/data/VGGSound/audios_16k/nsjiEKVzkBA_000030.wav,music,-2.8731221211489073,/work107/luoxiaoxue/data/VGGSound/audios_16k/lxjEiNt7TrE_000020.wav,others,0.9975652445708567,/work107/luoxiaoxue/data/VGGSound/audios_16k/q3aJ-qT8IEM_000510.wav,music,0.04769434303714881
/work107/luoxiaoxue/data/VGGSound/audios_16k/EtEpGDO1sjs_000030.wav,music,2.3466572316666374,/work107/luoxiaoxue/data/VGGSound/audios_16k/pMmfFQirEy0_000110.wav,speech,-2.857620091729468,/work107/luoxiaoxue/data/VGGSound/audios_16k/b5AFBnEhexY_000040.wav,speech,-0.8786436455497761
/work107/luoxiaoxue/data/VGGSound/audios_16k/DVSz-Aa6KkM_000030.wav,speech,-2.3456164321434105,/work107/luoxiaoxue/data/VGGSound/audios_16k/F-ibIkPxlvM_000070.wav,music,-1.6582578297574413,/work107/luoxiaoxue/data/VGGSound/audios_16k/zariySR0DLY_000030.wav,music,-2.6723504642525073
/work107/luoxiaoxue/data/VGGSound/audios_16k/lQdfcH8zaek_000070.wav,others,-0.9156223352605095,/work107/luoxiaoxue/data/VGGSound/audios_16k/9xKN6qXnDgY_000200.wav,speech,-0.6207844680877419,/work107/luoxiaoxue/data/VGGSound/audios_16k/c5lZ6ZYxD1U_000040.wav,others,-1.8356249223649002
